genre,publisher,total_count,percentage_of_total_count
Adventure,Hot-B,1,0.019477989871445268
Adventure,Hudson Entertainment,1,0.019477989871445268
Adventure,Hug,1,0.019477989871445268
Adventure,I'Max,1,0.019477989871445268
Adventure,I*Motion,1,0.019477989871445268
Adventure,IBM,1,0.019477989871445268
Adventure,Icarus Games,1,0.019477989871445268
Adventure,Ice Water Games,1,0.019477989871445268
Adventure,Illusion,1,0.019477989871445268
Adventure,Interstel,1,0.019477989871445268
Adventure,Iridium,1,0.019477989871445268
Adventure,Janis,1,0.019477989871445268
Adventure,JoWood Productions,1,0.019477989871445268
Adventure,Jorudan,1,0.019477989871445268
Adventure,Juno,1,0.019477989871445268
Adventure,KING Art Games,1,0.019477989871445268
Adventure,KSS,1,0.019477989871445268
Adventure,Kirin Entertainment,1,0.019477989871445268
Adventure,Kiss,1,0.019477989871445268
Adventure,Kita Denshi,1,0.019477989871445268
Adventure,Kodansha,1,0.019477989871445268
Adventure,Kool Kizz,1,0.019477989871445268
Adventure,Koubunsha,1,0.019477989871445268
Adventure,Krimzon Fake,1,0.019477989871445268
Adventure,Kutoka Interactive,1,0.019477989871445268
Adventure,Kyarara,1,0.019477989871445268
Adventure,LWNA,1,0.019477989871445268
Adventure,Lavaboots Studios,1,0.019477989871445268
Adventure,Level 77,1,0.019477989871445268
Adventure,Lexis Numerique,1,0.019477989871445268
Adventure,Libido,1,0.019477989871445268
Adventure,Light,1,0.019477989871445268
Adventure,LoopyMood,1,0.019477989871445268
Adventure,LukPlus,1,0.019477989871445268
Adventure,Lupinus,1,0.019477989871445268
Adventure,Lyn And Line LLC,1,0.019477989871445268
Adventure,MECC,1,0.019477989871445268
Adventure,Marmalade,1,0.019477989871445268
Adventure,Matatabi,1,0.019477989871445268
Adventure,Mattel Electronics,1,0.019477989871445268
Adventure,Maxis,1,0.019477989871445268
Adventure,Mebius,1,0.019477989871445268
Adventure,Media Factory,1,0.019477989871445268
Adventure,Media Group,1,0.019477989871445268
Adventure,Media Kite,1,0.019477989871445268
Adventure,Media.Vision Entertainment,1,0.019477989871445268
Adventure,MegaHouse,1,0.019477989871445268
Adventure,Melbourne House,1,0.019477989871445268
Adventure,Mentor Interactive,1,0.019477989871445268
Adventure,Merscom LLC,1,0.019477989871445268
Adventure,Microvalue,1,0.019477989871445268
Adventure,Midas Interactive Entertainment,1,0.019477989871445268
Adventure,Mike Bithell Games,1,0.019477989871445268
Adventure,Mixedbag Srl,1,0.019477989871445268
Adventure,Montparnasse Multimedia,1,0.019477989871445268
Adventure,Mosaic,1,0.019477989871445268
Adventure,Muse Software,1,0.019477989871445268
Adventure,NHK,1,0.019477989871445268
Adventure,NOA,1,0.019477989871445268
Adventure,Navarre Corp,1,0.019477989871445268
Adventure,Necrophone Games,1,0.019477989871445268
Adventure,Neko Neko Soft,1,0.019477989871445268
Adventure,New Machine Publishing,1,0.019477989871445268
Adventure,New World Computing,1,0.019477989871445268
Adventure,Nickelodeon,1,0.019477989871445268
Adventure,Nippon Create,1,0.019477989871445268
Adventure,Nippon Cultural Broadcasting eXtend,1,0.019477989871445268
Adventure,Nocturnal Entertainment,1,0.019477989871445268
Adventure,Oculus,1,0.019477989871445268
Adventure,Oculus Studios,1,0.019477989871445268
Adventure,Ole,1,0.019477989871445268
Adventure,Omega Products,1,0.019477989871445268
Adventure,Otomate Idea Factory,1,0.019477989871445268
Adventure,Outgrow,1,0.019477989871445268
Adventure,Over The Moon,1,0.019477989871445268
Adventure,Oz Club,1,0.019477989871445268
Adventure,PM Studios,1,0.019477989871445268
Adventure,Pallet,1,0.019477989871445268
Adventure,Pan Vision,1,0.019477989871445268
Adventure,Panda House,1,0.019477989871445268
Adventure,Panic,1,0.019477989871445268
Adventure,Panorama,1,0.019477989871445268
Adventure,Panther Software,1,0.019477989871445268
Adventure,Paretto,1,0.019477989871445268
Adventure,Peace,1,0.019477989871445268
Adventure,Peas Soft,1,0.019477989871445268
Adventure,Perp Games,1,0.019477989871445268
Adventure,Perpetual,1,0.019477989871445268
Adventure,Petit Reve,1,0.019477989871445268
Adventure,Phenomedia,1,0.019477989871445268
Adventure,Philips Interactive Media,1,0.019477989871445268
Adventure,Pink Pineapple,1,0.019477989871445268
Adventure,Pinky Soft,1,0.019477989871445268
Adventure,Pirate Software,1,0.019477989871445268
Adventure,Playdead,1,0.019477989871445268
Adventure,Playism,1,0.019477989871445268
Adventure,Playlogic International NV,1,0.019477989871445268
Adventure,Playrix,1,0.019477989871445268
Adventure,Pony Canyon,1,0.019477989871445268
Adventure,Presto Studios,1,0.019477989871445268
Adventure,Project Two Interactive,1,0.019477989871445268
Adventure,Pulse Entertainment,1,0.019477989871445268
Adventure,Pumpie,1,0.019477989871445268
Adventure,Quantic Dream,1,0.019477989871445268
Adventure,Quintet,1,0.019477989871445268
Adventure,RaSeN,1,0.019477989871445268
Adventure,Rainbite,1,0.019477989871445268
Adventure,Ratalaika Games,1,0.019477989871445268
Adventure,Ray Corporation,1,0.019477989871445268
Adventure,RealArcade,1,0.019477989871445268
Adventure,Red Barrels,1,0.019477989871445268
Adventure,RedG Studios,1,0.019477989871445268
Adventure,Renegade,1,0.019477989871445268
Adventure,Revolution (Japan),1,0.019477989871445268
Adventure,Right Stuff,1,0.019477989871445268
Adventure,Riot,1,0.019477989871445268
Adventure,Rising Star,1,0.019477989871445268
Adventure,Rising Star Games,1,0.019477989871445268
Adventure,Rocket Company,1,0.019477989871445268
Adventure,RunnerGames,1,0.019477989871445268
Adventure,SNK,1,0.019477989871445268
Adventure,SONKA,1,0.019477989871445268
Adventure,SVG Distribution,1,0.019477989871445268
Adventure,Saga Planets,1,0.019477989871445268
Adventure,Sam Barlow,1,0.019477989871445268
Adventure,Sanctuary Woods,1,0.019477989871445268
Adventure,Sarah Northway,1,0.019477989871445268
Adventure,Scott Cawthon,1,0.019477989871445268
Adventure,Screen 7,1,0.019477989871445268
Adventure,Sega Toys,1,0.019477989871445268
Adventure,SegaSoft,1,0.019477989871445268
Adventure,Sekilala,1,0.019477989871445268
Adventure,Seta Corporation,1,0.019477989871445268
Adventure,Shouei,1,0.019477989871445268
Adventure,Siberian Digital,1,0.019477989871445268
Adventure,Sidebar Games,1,0.019477989871445268
Adventure,Simogo,1,0.019477989871445268
Adventure,Sims,1,0.019477989871445268
Adventure,SkunkWorks,1,0.019477989871445268
Adventure,So Much Drama Studios,1,0.019477989871445268
Adventure,Social Point,1,0.019477989871445268
Adventure,Societa,1,0.019477989871445268
Adventure,SoftLab Laboratories,1,0.019477989871445268
Adventure,Sony Music Entertainment,1,0.019477989871445268
Adventure,Sophia,1,0.019477989871445268
Adventure,Sound Technology,1,0.019477989871445268
Adventure,Spacetime Studios,1,0.019477989871445268
Adventure,Spiel,1,0.019477989871445268
Adventure,Splash,1,0.019477989871445268
Adventure,Stardock,1,0.019477989871445268
Adventure,State of Play Games,1,0.019477989871445268
Adventure,StudioInkyfox,1,0.019477989871445268
Adventure,Sur de Wave,1,0.019477989871445268
Adventure,Symphony,1,0.019477989871445268
Adventure,Synergy Inc.,1,0.019477989871445268
Adventure,System Sacom,1,0.019477989871445268
Adventure,SystemSoft Alpha,1,0.019477989871445268
Adventure,Tadashi,1,0.019477989871445268
Adventure,Takara Tomy,1,0.019477989871445268
Adventure,TalonSoft,1,0.019477989871445268
Adventure,Team17,1,0.019477989871445268
Adventure,Tec Toy,1,0.019477989871445268
Adventure,Technical Associates Inc,1,0.019477989871445268
Adventure,TechnoBrain,1,0.019477989871445268
Adventure,TechnoSoft,1,0.019477989871445268
Adventure,Telarium,1,0.019477989871445268
Adventure,Telegames,1,0.019477989871445268
Adventure,Teotl Studios,1,0.019477989871445268
Adventure,Terrible Toybox,1,0.019477989871445268
Adventure,The Molasses Flood,1,0.019477989871445268
Adventure,Tiburon Interactive Publishing,1,0.019477989871445268
Adventure,Tigertron,1,0.019477989871445268
Adventure,"Timberline Studio, Inc.",1,0.019477989871445268
Adventure,Time Warner Interactive,1,0.019477989871445268
Adventure,Toby Fox,1,0.019477989871445268
Adventure,Toei Animation,1,0.019477989871445268
Adventure,Tomorrow Corporation,1,0.019477989871445268
Adventure,Too Kyo Games,1,0.019477989871445268
Adventure,Topologika,1,0.019477989871445268
Adventure,Toshiba EMI,1,0.019477989871445268
Adventure,TreeFall Studios,1,0.019477989871445268
Adventure,Triangle,1,0.019477989871445268
Adventure,Trilobyte,1,0.019477989871445268
Adventure,Trust,1,0.019477989871445268
Adventure,Twisted Tree,1,0.019477989871445268
Adventure,TwoFive,1,0.019477989871445268
Adventure,U.S. Gold,1,0.019477989871445268
Adventure,UFO Interactive,1,0.019477989871445268
Adventure,UNiSONSHIFT,1,0.019477989871445268
Adventure,Unbalance,1,0.019477989871445268
Adventure,Undermoon,1,0.019477989871445268
Adventure,Unicorn-A,1,0.019477989871445268
Adventure,Universal Interactive,1,0.019477989871445268
Adventure,Untouchable,1,0.019477989871445268
Adventure,Uppercut Games Pty Ltd,1,0.019477989871445268
Adventure,Valve,1,0.019477989871445268
Adventure,Valve Corporation,1,0.019477989871445268
Adventure,Valve Software,1,0.019477989871445268
Adventure,Vatical Entertainment,1,0.019477989871445268
Adventure,Victory Lap Games,1,0.019477989871445268
Adventure,Virgin Games,1,0.019477989871445268
Adventure,Virgin Play,1,0.019477989871445268
Adventure,Virtual Playground,1,0.019477989871445268
Adventure,Vision Games,1,0.019477989871445268
Adventure,Vision Soft,1,0.019477989871445268
Adventure,Vivendi Games,1,0.019477989871445268
Adventure,WSS playground,1,0.019477989871445268
Adventure,Wanadoo,1,0.019477989871445268
Adventure,WestVision,1,0.019477989871445268
Adventure,"What Pumpkin Games, Inc.",1,0.019477989871445268
Adventure,White Dog,1,0.019477989871445268
Adventure,White Paper Games,1,0.019477989871445268
Adventure,Witch,1,0.019477989871445268
Adventure,WizardWorks,1,0.019477989871445268
Adventure,Xiao Yao,1,0.019477989871445268
Adventure,Xonox,1,0.019477989871445268
Adventure,"YGGDRAZIL GROUP CO.,LTD",1,0.019477989871445268
Adventure,Zenrin,1,0.019477989871445268
Adventure,Zeta Multimedia,1,0.019477989871445268
Adventure,Zushi Games,1,0.019477989871445268
Adventure,cada,1,0.019477989871445268
Adventure,exoSyphen Studios,1,0.019477989871445268
Adventure,iMel,1,0.019477989871445268
Adventure,inbetweengames,1,0.019477989871445268
Adventure,like Charlie,1,0.019477989871445268
Board Game,Asmodee Digital,5,22.727272727272727
Board Game,Konami,2,9.090909090909092
Board Game,Mediatonic,2,9.090909090909092
Board Game,Ubisoft,2,9.090909090909092
Board Game,Arc System Works,1,4.545454545454546
Board Game,Bandai Namco Games,1,4.545454545454546
Board Game,Collavier Corporation,1,4.545454545454546
Board Game,D3 Publisher,1,4.545454545454546
Board Game,Games Workshop,1,4.545454545454546
Board Game,Interplay Productions,1,4.545454545454546
Board Game,Poisoft,1,4.545454545454546
Board Game,Ripstone,1,4.545454545454546
Board Game,Software Country,1,4.545454545454546
Board Game,Titus,1,4.545454545454546
Board Game,Undefined,1,4.545454545454546
Education,Global Star Software,2,11.76470588235294
Education,Knowledge Adventure,2,11.76470588235294
Education,Nintendo,2,11.76470588235294
Education,BNC Design Studios,1,5.88235294117647
Education,Broderbund,1,5.88235294117647
Education,Immersive VR Education Ltd.,1,5.88235294117647
Education,MECC,1,5.88235294117647
Education,Oculus Story Studio,1,5.88235294117647
Education,Sierra Online,1,5.88235294117647
Education,Silver Star Japan,1,5.88235294117647
Education,Space Plunge,1,5.88235294117647
Education,Spicy Tails,1,5.88235294117647
Education,Three Flip Studios,1,5.88235294117647
Education,Warner Bros. Interactive,1,5.88235294117647
Fighting,Capcom,175,8.282063416942735
Fighting,SNK,95,4.4959772834831995
Fighting,THQ,95,4.4959772834831995
Fighting,Hamster Corporation,87,4.117368670137245
Fighting,Namco Bandai Games,79,3.7387600567912918
Fighting,Sega,77,3.644107903454804
Fighting,Acclaim Entertainment,75,3.5494557501183155
Fighting,Bandai,75,3.5494557501183155
Fighting,SNK Playmore,69,3.2654992901088504
Fighting,Namco Bandai,64,3.028868906767629
Fighting,Midway Games,51,2.4136299100804544
Fighting,Sony Computer Entertainment,47,2.224325603407477
Fighting,Aksys Games,43,2.0350212967345005
Fighting,Atari,40,1.893043066729768
Fighting,Nintendo,39,1.8457169900615238
Fighting,EA Sports,36,1.7037387600567913
Fighting,Konami,36,1.7037387600567913
Fighting,Bandai Namco Entertainment,35,1.6564126833885469
Fighting,Arc System Works,30,1.419782300047326
Fighting,Warner Bros. Interactive Entertainment,26,1.2304779933743493
Fighting,Namco,25,1.183151916706105
Fighting,Takara,23,1.0884997633696167
Fighting,Atlus,21,0.9938476100331283
Fighting,Hudson Soft,20,0.946521533364884
Fighting,Electronic Arts,19,0.8991954566966399
Fighting,Microsoft,18,0.8518693800283956
Fighting,Activision,17,0.8045433033601515
Fighting,D3 Publisher,17,0.8045433033601515
Fighting,D4 Enterprise,17,0.8045433033601515
Fighting,Human Entertainment,16,0.7572172266919073
Fighting,Tecmo Koei,16,0.7572172266919073
Fighting,Banpresto,14,0.6625650733554188
Fighting,Tomy Corporation,14,0.6625650733554188
Fighting,Takara Tomy,13,0.6152389966871746
Fighting,Culture Brain,12,0.5679129200189305
Fighting,Ignition Entertainment,12,0.5679129200189305
Fighting,Tecmo,12,0.5679129200189305
Fighting,Time Warner Interactive,12,0.5679129200189305
Fighting,Sammy Corporation,11,0.5205868433506862
Fighting,Ubisoft,11,0.5205868433506862
Fighting,Agetec,10,0.473260766682442
Fighting,Crave Entertainment,10,0.473260766682442
Fighting,GameMill Entertainment,10,0.473260766682442
Fighting,Square Enix,10,0.473260766682442
Fighting,Sunsoft,10,0.473260766682442
Fighting,Interplay,9,0.4259346900141978
Fighting,Majesco,9,0.4259346900141978
Fighting,Data East,8,0.37860861334595364
Fighting,Bandai Namco Games,7,0.3312825366777094
Fighting,Electro Brain,7,0.3312825366777094
Fighting,Family Soft,7,0.3312825366777094
Fighting,Flying Edge,7,0.3312825366777094
Fighting,LJN,7,0.3312825366777094
Fighting,Marvelous Interactive,7,0.3312825366777094
Fighting,Spike,7,0.3312825366777094
Fighting,Taito,7,0.3312825366777094
Fighting,Xseed Games,7,0.3312825366777094
Fighting,2K Sports,6,0.28395646000946523
Fighting,505 Games,6,0.28395646000946523
Fighting,ADK,6,0.28395646000946523
Fighting,BAM! Entertainment,6,0.28395646000946523
Fighting,Eidos Interactive,6,0.28395646000946523
Fighting,TechnoSoft,6,0.28395646000946523
Fighting,Williams Entertainment,6,0.28395646000946523
Fighting,2K Games,5,0.236630383341221
Fighting,ESP,5,0.236630383341221
Fighting,JVC,5,0.236630383341221
Fighting,Koei Tecmo,5,0.236630383341221
Fighting,Microsoft Studios,5,0.236630383341221
Fighting,NewKidCo,5,0.236630383341221
Fighting,Playmore,5,0.236630383341221
Fighting,SouthPeak Interactive,5,0.236630383341221
Fighting,Yuke's,5,0.236630383341221
Fighting,ASK,4,0.18930430667297682
Fighting,Asmik Ace Entertainment,4,0.18930430667297682
Fighting,DSI Games,4,0.18930430667297682
Fighting,Extreme Entertainment Group,4,0.18930430667297682
Fighting,Gotham Games,4,0.18930430667297682
Fighting,"H2 Interactive Co., Ltd.",4,0.18930430667297682
Fighting,Jaleco,4,0.18930430667297682
Fighting,"Komi Games, Inc",4,0.18930430667297682
Fighting,Microsoft Game Studios,4,0.18930430667297682
Fighting,Midas Interactive Entertainment,4,0.18930430667297682
Fighting,NCS,4,0.18930430667297682
Fighting,NIS America,4,0.18930430667297682
Fighting,Natsume,4,0.18930430667297682
Fighting,TGL,4,0.18930430667297682
Fighting,Titus,4,0.18930430667297682
Fighting,Victory Lap Games,4,0.18930430667297682
Fighting,nWay,4,0.18930430667297682
Fighting,Absolute Entertainment,3,0.14197823000473261
Fighting,Accolade,3,0.14197823000473261
Fighting,Angel Studios,3,0.14197823000473261
Fighting,Arena Entertainment,3,0.14197823000473261
Fighting,Big Ben Interactive,3,0.14197823000473261
Fighting,Destineer,3,0.14197823000473261
Fighting,Game Factory,3,0.14197823000473261
Fighting,NEC Interchannel,3,0.14197823000473261
Fighting,Naxat Soft,3,0.14197823000473261
Fighting,Nokia,3,0.14197823000473261
Fighting,Playmates,3,0.14197823000473261
Fighting,Spike Chunsoft,3,0.14197823000473261
Fighting,Square,3,0.14197823000473261
Fighting,Team17 Software,3,0.14197823000473261
Fighting,Tec Toy,3,0.14197823000473261
Fighting,Type-Moon,3,0.14197823000473261
Fighting,VU Games,3,0.14197823000473261
Fighting,Xing Entertainment,3,0.14197823000473261
Fighting,A1 Games,2,0.09465215333648841
Fighting,Amaginz,2,0.09465215333648841
Fighting,Black Pearl,2,0.09465215333648841
Fighting,Bottom Up,2,0.09465215333648841
Fighting,Broccoli,2,0.09465215333648841
Fighting,EA Sports BIG,2,0.09465215333648841
Fighting,Ecole,2,0.09465215333648841
Fighting,Empire Interactive,2,0.09465215333648841
Fighting,FCI,2,0.09465215333648841
Fighting,GameTek,2,0.09465215333648841
Fighting,Genki,2,0.09465215333648841
Fighting,Grand Prix Games,2,0.09465215333648841
Fighting,Illusion Soft,2,0.09465215333648841
Fighting,Imagineer,2,0.09465215333648841
Fighting,KSS,2,0.09465215333648841
Fighting,Kaneko Co. Ltd,2,0.09465215333648841
Fighting,Metro 3D,2,0.09465215333648841
Fighting,Midway,2,0.09465215333648841
Fighting,Milestone,2,0.09465215333648841
Fighting,NEC,2,0.09465215333648841
Fighting,Nabi Studios,2,0.09465215333648841
Fighting,Nicalis,2,0.09465215333648841
Fighting,Panasonic Interactive Media,2,0.09465215333648841
Fighting,Right Stuff,2,0.09465215333648841
Fighting,Shogakukan,2,0.09465215333648841
Fighting,Sony Online Entertainment,2,0.09465215333648841
Fighting,Sun Amusement,2,0.09465215333648841
Fighting,TOHO,2,0.09465215333648841
Fighting,Toei Animation,2,0.09465215333648841
Fighting,Turbo Technologies,2,0.09465215333648841
Fighting,Universal Interactive,2,0.09465215333648841
Fighting,Warner Bros. Interactive,2,0.09465215333648841
Fighting,Yeti,2,0.09465215333648841
Fighting,Yutaka,2,0.09465215333648841
Fighting,Zoom,2,0.09465215333648841
Fighting,3DO,1,0.047326076668244205
Fighting,5pb,1,0.047326076668244205
Fighting,7th Level,1,0.047326076668244205
Fighting,989 Studios,1,0.047326076668244205
Fighting,AQ Interactive,1,0.047326076668244205
Fighting,Abylight,1,0.047326076668244205
Fighting,Alchemist,1,0.047326076668244205
Fighting,Arika,1,0.047326076668244205
Fighting,ArtePiazza,1,0.047326076668244205
Fighting,BMG Interactive Entertainment,1,0.047326076668244205
Fighting,Bec,1,0.047326076668244205
Fighting,Black Lime Studio,1,0.047326076668244205
Fighting,Blam! Games LLC,1,0.047326076668244205
Fighting,Broderbund,1,0.047326076668244205
Fighting,Chucklefish,1,0.047326076668244205
Fighting,CyberSoft,1,0.047326076668244205
Fighting,D3Publisher,1,0.047326076668244205
Fighting,Delightworks,1,0.047326076668244205
Fighting,Diversions Entertainment,1,0.047326076668244205
Fighting,Double Fine Presents,1,0.047326076668244205
Fighting,Eighting,1,0.047326076668244205
Fighting,Enix,1,0.047326076668244205
Fighting,Epic Games,1,0.047326076668244205
Fighting,Ertain,1,0.047326076668244205
Fighting,Essential Games,1,0.047326076668244205
Fighting,From Software,1,0.047326076668244205
Fighting,G.Rev,1,0.047326076668244205
Fighting,GREE,1,0.047326076668244205
Fighting,GT Interactive,1,0.047326076668244205
Fighting,Game Village,1,0.047326076668244205
Fighting,GameBank,1,0.047326076668244205
Fighting,Ghostfire Games,1,0.047326076668244205
Fighting,Global Star Software,1,0.047326076668244205
Fighting,Good Night Brave Warrior,1,0.047326076668244205
Fighting,Graffiti,1,0.047326076668244205
Fighting,GungHo,1,0.047326076668244205
Fighting,HAL Laboratory,1,0.047326076668244205
Fighting,Household Games,1,0.047326076668244205
Fighting,IPC Software,1,0.047326076668244205
Fighting,Infogrames,1,0.047326076668244205
Fighting,Interplay Productions,1,0.047326076668244205
Fighting,Irem Software Engineering,1,0.047326076668244205
Fighting,Jorudan,1,0.047326076668244205
Fighting,KOEI,1,0.047326076668244205
Fighting,Kaasa Solution,1,0.047326076668244205
Fighting,Kaga Tech,1,0.047326076668244205
Fighting,Kodansha,1,0.047326076668244205
Fighting,LG,1,0.047326076668244205
Fighting,Landfall Games,1,0.047326076668244205
Fighting,Ma-Ba,1,0.047326076668244205
Fighting,Mandigo,1,0.047326076668244205
Fighting,Mediascape,1,0.047326076668244205
Fighting,Merge Games,1,0.047326076668244205
Fighting,Micro World,1,0.047326076668244205
Fighting,Milestone S.r.l.,1,0.047326076668244205
Fighting,Mindscape,1,0.047326076668244205
Fighting,Mud Duck Productions,1,0.047326076668244205
Fighting,Namco Networks America Inc.,1,0.047326076668244205
Fighting,New,1,0.047326076668244205
Fighting,Nexon America,1,0.047326076668244205
Fighting,Ocean,1,0.047326076668244205
Fighting,PF.Magic,1,0.047326076668244205
Fighting,PQube,1,0.047326076668244205
Fighting,Philips Media France,1,0.047326076668244205
Fighting,Phoenix Games,1,0.047326076668244205
Fighting,Plug In Digital,1,0.047326076668244205
Fighting,Ratalaika Games,1,0.047326076668244205
Fighting,Razorsoft,1,0.047326076668244205
Fighting,Recom,1,0.047326076668244205
Fighting,Renovation,1,0.047326076668244205
Fighting,Sachen,1,0.047326076668244205
Fighting,Saurus,1,0.047326076668244205
Fighting,Silver Dollar Games,1,0.047326076668244205
Fighting,Sirlin Games,1,0.047326076668244205
Fighting,Smilegate West,1,0.047326076668244205
Fighting,Soedesco,1,0.047326076668244205
Fighting,Soft Pro,1,0.047326076668244205
Fighting,SouthPeak Games,1,0.047326076668244205
Fighting,Square EA,1,0.047326076668244205
Fighting,Studio 3,1,0.047326076668244205
Fighting,Sunrise Interactive,1,0.047326076668244205
Fighting,System 3 Arcade Software,1,0.047326076668244205
Fighting,TDK Mediactive,1,0.047326076668244205
Fighting,TEN,1,0.047326076668244205
Fighting,Taito Corporation,1,0.047326076668244205
Fighting,Technos Japan Corporation,1,0.047326076668244205
Fighting,Tengen,1,0.047326076668244205
Fighting,Toshiba EMI,1,0.047326076668244205
Fighting,Tradewest,1,0.047326076668244205
Fighting,Treco,1,0.047326076668244205
Fighting,Trigger Apps,1,0.047326076668244205
Fighting,Tryfirst,1,0.047326076668244205
Fighting,U.S. Gold,1,0.047326076668244205
Fighting,Valve,1,0.047326076668244205
Fighting,Varie,1,0.047326076668244205
Fighting,Virgin Interactive,1,0.047326076668244205
Fighting,Virtual Air Guitar Company,1,0.047326076668244205
Fighting,WHA Entertainment,1,0.047326076668244205
Fighting,Warner Bros.,1,0.047326076668244205
Fighting,Zoo Digital Publishing,1,0.047326076668244205
Fighting,bleem!,1,0.047326076668244205
MMO,Square Enix,26,28.26086956521739
MMO,Bethesda Softworks,14,15.217391304347828
MMO,Blizzard Entertainment,11,11.956521739130435
MMO,Sony Online Entertainment,7,7.608695652173914
MMO,Sega,4,4.3478260869565215
MMO,Neowiz Corporation,3,3.260869565217391
MMO,En Masse Entertainment,2,2.1739130434782608
MMO,Kabam,2,2.1739130434782608
MMO,Q Entertainment,2,2.1739130434782608
MMO,Studio Wildcard,2,2.1739130434782608
MMO,AIGRIND,1,1.0869565217391304
MMO,Activision Blizzard,1,1.0869565217391304
MMO,Amazon Game Studios,1,1.0869565217391304
MMO,Bandai Namco Entertainment,1,1.0869565217391304
MMO,Black Eye Games,1,1.0869565217391304
MMO,Bossa Studios,1,1.0869565217391304
MMO,Carbine Studios,1,1.0869565217391304
MMO,Chubby Pixel,1,1.0869565217391304
MMO,Donkey Crew,1,1.0869565217391304
MMO,Frozenbyte,1,1.0869565217391304
MMO,Jarbit,1,1.0869565217391304
MMO,Kakao Games,1,1.0869565217391304
MMO,Kongregate,1,1.0869565217391304
MMO,Miniclip SA,1,1.0869565217391304
MMO,NCSoft,1,1.0869565217391304
MMO,Pearl Abyss,1,1.0869565217391304
MMO,Perfect World Entertainment,1,1.0869565217391304
MMO,Rockfish Games,1,1.0869565217391304
MMO,Sony Computer Entertainment,1,1.0869565217391304
Music,Ubisoft,81,31.27413127413127
Music,Activision,17,6.563706563706563
Music,Sega,17,6.563706563706563
Music,Nintendo,12,4.633204633204633
Music,Namco Bandai Games,11,4.247104247104247
Music,Atlus,7,2.7027027027027026
Music,PM Studios,7,2.7027027027027026
Music,MTV Games,6,2.3166023166023164
Music,Ravenscourt,6,2.3166023166023164
Music,Sony Interactive Entertainment,6,2.3166023166023164
Music,Disney Interactive Studios,5,1.9305019305019304
Music,Koch Media,5,1.9305019305019304
Music,Square Enix,5,1.9305019305019304
Music,Brace Yourself Games,4,1.5444015444015444
Music,NCSoft,4,1.5444015444015444
Music,Wired Productions,4,1.5444015444015444
Music,Bandai Namco Entertainment,3,1.1583011583011582
Music,Beat Games,3,1.1583011583011582
Music,Broccoli,3,1.1583011583011582
Music,Harmonix Music Systems,3,1.1583011583011582
Music,Klei Entertainment,3,1.1583011583011582
Music,Majesco Entertainment,3,1.1583011583011582
Music,Microsoft,3,1.1583011583011582
Music,RNOVA Studio,3,1.1583011583011582
Music,Sony Computer Entertainment,3,1.1583011583011582
Music,Konami,2,0.7722007722007722
Music,Microsoft Game Studios,2,0.7722007722007722
Music,Nordic Games,2,0.7722007722007722
Music,THQ Nordic,2,0.7722007722007722
Music,Xseed Games,2,0.7722007722007722
Music,Annapurna Interactive,1,0.3861003861003861
Music,Arc System Works,1,0.3861003861003861
Music,Asgard,1,0.3861003861003861
Music,Bandai Namco,1,0.3861003861003861
Music,Bandai Namco Games,1,0.3861003861003861
Music,Berzerk Studio,1,0.3861003861003861
Music,Digital Tribe Games,1,0.3861003861003861
Music,Drool,1,0.3861003861003861
Music,Flyhigh Works,1,0.3861003861003861
Music,Forever Entertainment S.A.,1,0.3861003861003861
Music,GameMill Entertainment,1,0.3861003861003861
Music,KHB-Soft,1,0.3861003861003861
Music,Kadokawa Games,1,0.3861003861003861
Music,Level 5,1,0.3861003861003861
Music,MacPlay,1,0.3861003861003861
Music,Marvelous Entertainment,1,0.3861003861003861
Music,Mattel Electronics,1,0.3861003861003861
Music,Microsoft Studios,1,0.3861003861003861
Music,Namco,1,0.3861003861003861
Music,RedOctane,1,0.3861003861003861
Music,Sony Computer Entertainment Europe,1,0.3861003861003861
Music,Springloaded,1,0.3861003861003861
Music,Takara Tomy,1,0.3861003861003861
Music,Xing Entertainment,1,0.3861003861003861
Music,imageepoch Inc.,1,0.3861003861003861
Party,Nintendo,20,19.41747572815534
Party,Jackbox Games,10,9.70873786407767
Party,Sony Computer Entertainment,8,7.766990291262135
Party,Sony Interactive Entertainment,7,6.796116504854369
Party,Ubisoft,6,5.825242718446602
Party,Activision,4,3.8834951456310676
Party,2K Games,3,2.912621359223301
Party,Cranky Watermelon,3,2.912621359223301
Party,Devolver Digital,3,2.912621359223301
Party,M2H,3,2.912621359223301
Party,Microsoft Game Studios,3,2.912621359223301
Party,Berkeley Systems,2,1.9417475728155338
Party,Global Star Software,2,1.9417475728155338
Party,Team17,2,1.9417475728155338
Party,bitComposer Games,2,1.9417475728155338
Party,2K Play,1,0.9708737864077669
Party,All in! Games,1,0.9708737864077669
Party,Asteroid Base,1,0.9708737864077669
Party,Bandai Namco Entertainment,1,0.9708737864077669
Party,Disney Interactive Studios,1,0.9708737864077669
Party,ForwardXP,1,0.9708737864077669
Party,Hypersect,1,0.9708737864077669
Party,Joindots,1,0.9708737864077669
Party,Kitfox Games,1,0.9708737864077669
Party,Konami,1,0.9708737864077669
Party,Mad Mimic,1,0.9708737864077669
Party,Midway Games,1,0.9708737864077669
Party,Namco Bandai,1,0.9708737864077669
Party,Oasis Games Ltd.,1,0.9708737864077669
Party,Planet Entertainment,1,0.9708737864077669
